"14.48195244";"46.08689479";"ELEKTROSPOJI, d.o.o. - interseroh";"STEGNE 25"
"14.50336958";"46.04890249";"ELEKTROTEH.-RAÈ. STROKOVNA ŠOLA IN GIMN. LJ.";"VEGOVA 4"
"14.70535021";"46.1379547";"ELEKTROVOD PLAST d.o.o.";"DVORJE 1"
"14.55328513";"46.09430278";"ELI LILLY, d.o.o.";"BRNÈIÈEVA ULICA 41G"
"14.5636969";"46.17812781";"ELISA MENGEŠ d.o.o.";"GORENJSKA CESTA 20 C"
"14.5636969";"46.17812781";"ELISA MENGEŠ d.o.o. - mrezasti";"GORENJSKA CESTA 20 C"
"14.48183741";"46.08813594";"ELKOTEX d.o.o.";"STEGNE 27"
"15.33575534";"45.84369453";"ELTAS, d.o.o. -ostalo";"TRUBARJEVA CESTA 7"
"14.64054741";"46.08953444";"ELTEH d.o.o.";"DOL PRI LJUBLJANI 35"
"15.9903837";"46.67960962";"ELTI, d.o.o.";"PANONSKA ULICA 23"
"15.9903837";"46.67960962";"ELTI, d.o.o. - kovine";"PANONSKA ULICA 23"
"14.53660312";"46.06468845";"EMBAGRAF d.o.o. - 5m3";"KAJUHOVA ULICA 29"
"14.5355908";"46.06363163";"EMONA RAZVOJNI CENTER ZA PREHRANO, d.o.o. - slopak";"KAVÈIÈEVA ULICA 72"
"14.55834264";"46.06328056";"EMPOR HLADILNI SISTEMI - MREŽA";"LESKOŠKOVA 9a"
"14.55834264";"46.06328056";"EMPOR HLADILNI SISTEMI d.o.o.";"LESKOŠKOVA 9a"
"14.5189964";"46.04545998";"ENERGETSKI SERVIS d.o.o.";"ROŠKA CESTA 2 A"
"13.95785508";"45.84158076";"ENOOP d.o.o.- kovine";"GORIŠKA CESTA 23"
"16.02255073";"46.64487746";"EP - ELEKTRO IN GRADBENE STORITVE, d.o.o.";"ŠRATOVCI 57"
"14.48361611";"46.0845899";"EPPS";"STEGNE 13A"
"14.51023784";"46.07456632";"ERNST & YOUNG d.o.o.";"DUNAJSKA CESTA 111"
"14.44463757";"46.03086272";"ETIS d.o.o. - arhiva";"TRŽAŠKA 333"
"14.44463757";"46.03086272";"ETIS d.o.o. SLOPAK-TRGOVCI";"TRŽAŠKA 333"
"13.90154007";"45.88760967";"EURO GRADITELJ d.o.o. - kovine";"LOKARJEV DREVORED 1"
"14.50508226";"46.05393059";"EURO GRADITELJ d.o.o. - kovine - METALKA";"DALMATINOVA 2"
"14.50508226";"46.05393059";"EURO GRADITELJ d.o.o. - ostalo - METALKA";"DALMATINOVA 2"
"14.42999528";"46.03525373";"EUROGARDEN d.o.o.";"PODSMREKA 7"
"14.56577572";"46.06150939";"EUROMARKT, d.o.o.";"LETALIŠKA CESTA 26"
"14.54086894";"46.09908549";"EURONOVA, d.o.o.";"BRNÈIÈEVA ULICA 13"
"14.55565076";"46.06532163";"EUROPAPIER - slopak";"LESKOŠKOVA 14"
"14.48281025";"46.03363255";"EUROPLAKAT d.o.o.";"KOPERSKA ULICA 98"
"14.4793209";"46.03515537";"EUROTON d.o.o.";"CESTA V MESTNI LOG 90"
"14.56325794";"46.06282249";"EXIM EX, d.o.o.";"LETALIŠKA 27"
"14.53046588";"46.05979578";"EXTRA LUX, d.o.o.";"SREDIŠKA 21"
"14.47124281";"46.03962626";"F BAU, d.o.o.";"TRŽAŠKA 118"
"14.48923073";"46.04489943";"FAKULTETA ZA ELEKTROTEHNIKO";"TRŽAŠKA 25"
"15.63474318";"46.56518345";"FAKULTETA ZA KMETIJSTVO - slopak";"VRBANSKA CESTA 20"
"14.4989904";"46.04730886";"FAKULTETA ZA STROJNIŠTVO";"AŠKERÈEVA CESTA 6"
"14.51520341";"46.07443445";"FAKULTETA ZA UPRAVO";"GOSARJEVA ULICA 5"
"14.80237219";"45.9472945";"FARMA STIÈNA d.d. - SLOPAK";"STIÈNA 1"
"14.33111354";"46.00301139";"FERO HOLDING, d.o.o. - kovine";"LESNO BRDO 41"
"15.18568517";"45.98400125";"FEROTEHNA KRMELJ d.o.o.";"KRMELJ 37"
"14.60562175";"46.14746306";"FIAT - VEIT TEAM d.o.o";"ÈUFARJEVA ULICA 24"
"15.71209058";"46.53596372";"FIBKOMERC, d.o.o.";"PRI VRTNARIJI 63 (ZRKOVCI)"
"14.5473019";"46.12388135";"FIDIMED d.o.o.";"BRODIŠÈE 32"
"14.50019741";"46.04672028";"FILOZOFSKA FAKULTETA, ODDELEK ZA PSIHOLOGIJO";"AŠKERÈEVA CESTA 2"
"14.54130459";"46.0995821";"FINMART, d.o.o.";"BRNÈIÈEVA ULICA 15B"
"14.57183748";"46.06152316";"FMC, d.o.o. - prej URNI";"LETALIŠKA 32"
"14.38360224";"46.1413025";"FORMULA PLUS, d.o.o.";"RAKOVNIK 72"
"15.81129256";"46.69392412";"FRANC JEREBIC";"LOKAVEC 10"
"15.96546912";"46.57554104";"FRANC KOCMUT s.p.";"COGETINCI 63"
"14.41212143";"46.05179119";"FRANCI KOGOVŠEK s.p. - kovine";"HORJULSKA CESTA 56"
"14.50508057";"46.04685842";"FRANCOSKI KULTURNI CENTER";"BREG 12"
"15.11748794";"46.14160539";"FUNKL JANEZ, s.p. - kovine";"POD HRIBOM 20"
"14.65829219";"46.15015108";"FUTURE, ANTONIJA ANGEL, s.p.";"KRTINA 103"
"14.5541189";"46.06614348";"G3spiritis, d.o.o. - slopak";"LESKOŠKOVA 4"
"14.6526283";"45.95431809";"GABER d.o.o.";"INDUSTRIJSKA C 3"
"15.41639909";"45.83477173";"GALERIJA BOŽIDAR";"GRAJSKA CESTA 45"
"14.65905242";"45.97126219";"GANGA, d.o.o. - interseroh";"PEROVO 12A"
"14.45428311";"46.03392326";"GASILSKA ZVEZA SLOVENIJE";"TRŽAŠKA 221"
"14.51527287";"46.07091667";"GEOSTROJ, d.o.o.";"DIMIÈEVA ULICA 16"
"14.53457888";"46.05480984";"GERŠAK JOŽE";"PUGLJEVA ULICA 2"
"14.51190406";"46.06443309";"GIMNAZIJA BEŽIGRAD";"PERIÈEVA ULICA 4"
"14.51352903";"46.05007973";"GIMNAZIJA POLJANE";"STROSSMAYERJEVA 1"
"14.49599718";"46.06960993";"GIMNAZIJA ŠIŠKA";"ALJAŽEVA ULICA 32"
"14.53686303";"46.02415498";"GLAXO SMITH KLINE, d.o.o.";"KNEZOV ŠTRADON 90"
"14.46994543";"46.07678959";"GLOBTRADE L.L.C. podružnica v Ljubljani";"KAMNOGORIŠKA CESTA 19"
"14.50689201";"46.0611635";"GORA d.o.o.";"DUNAJSKA CESTA 21"
"14.50279998";"46.05335387";"GORAN KANALEC - ODVETNIŠTVO";"ŠTEFANOVA ULICA 5"
"15.63407983";"46.54190321";"GORENJE D.D., 1";"KARDELJEVA CESTA 63"
"15.64664231";"46.55337568";"GORENJE D.D., 2";"LJUBLJANSKA UL.9"
"15.59767196";"46.55931089";"GORENJE GTI d.o.o.- ostalo";"LIMBUŠKA CESTA 2"
"14.55121123";"46.09487953";"GORENJE GTI d.o.o.- slopak";"BRNÈIÈEVA ULICA 39"
"14.51534772";"46.06084862";"GORMICE d.o.o.";"ŠTIHOVA ULICA 4"
"14.30294878";"45.97349278";"GOSTILNA FLAMINGO - slopak";"VRTNARIJA 3"
"14.36523202";"45.91634052";"GOSTILNA GODEC - slopak";"PAPLERJEVA 12"
"14.53487103";"46.08168696";"GOSTILNA KOVAÈ";"POT K SAVI 9"
"14.49210975";"46.08194653";"GOSTINSTVO KLOPÈIÈ";"LITOSTROJSKA 57"
"15.88711544";"46.51995517";"GOSTIŠÈE SIVA ÈAPLJA - JANKO TRINKAUS, s.p.";"TRNOVSKA VAS 44"
"14.47996002";"46.05246981";"GOZDARSKI INŠTITUT SLOVENIJE";"VEÈNA POT 2"
"14.59187092";"46.04925134";"GPG . d.d";"VEVŠKA CESTA 52"
"14.39795226";"45.9639717";"GRÈA JANEZ - slopak";"KAMNIK POD KRIMOM 11"
"14.33660179";"45.79675716";"GRADIŠÈE d.o.o.";"PODSKRAJNIK 16B"
"14.51499891";"46.06082916";"GRADNJE POGRAJC d.o.o.-kovine";"ŠTIHOVA ULICA 3"
"14.54881002";"46.0975334";"GRAFIK d.o.o. - kovine";"BRNÈIÈEVA ULICA 31"
"14.54881002";"46.0975334";"GRAFIK d.o.o. - slopak";"BRNÈIÈEVA ULICA 31"
"14.39961653";"45.98674484";"GRAJMAN, d.o.o. - kovine";"CESTA NA LOG 3"
"14.31442896";"46.16862202";"GRAŠIÈ PRIMOŽ";"POTOÈNIKOVA 7"
"15.54901781";"46.5562987";"GREINER PACKAGING d.o.o.";"INDUSTRIJSKA 33"
"15.54901781";"46.5562987";"GREINER PACKAGING d.o.o. - kovine";"INDUSTRIJSKA 33"
"14.48105766";"46.0843984";"GREY LJUBLJANA d.o.o.";"BRAVNIÈARJEVA ULICA 13"
"15.85278012";"46.59355066";"GTP KRAMBERGER, d.o.o.";"SPODNJI PORÈIÈ 18"
"14.56364158";"46.07488078";"HABAT MIRKO HABAT MOTO CENTER";"ŠMARTINSKA 199"
"14.47124281";"46.03962626";"HALCOM, d.d.";"TRŽAŠKA CESTA 118"
"15.89338014";"46.60848972";"HEINZ BUHNEN, d.o.o.";"INDUSTRIJSKA CESTA 1"
"14.55435839";"46.06367905";"HELLA SATURNUS SLOVENIJA d.o.o.";"LETALIŠKA 17"
"14.55435839";"46.06367905";"HELLA SATURNUS SLOVENIJA d.o.o. - 5m3";"LETALIŠKA 17"
"14.55435839";"46.06367905";"HELLA SATURNUS SLOVENIJA d.o.o. - kombi";"LETALIŠKA 17"
"15.84449258";"46.43574254";"HESSOL, d.o.o. - kovine";"OREŠJE 162"
"14.55932721";"46.05647312";"HIPIS, d.o.o.";"ZALIŠKA CESTA 161"
"15.63556946";"46.53883597";"HOPA, d.o.o.";"RUPLOVA ULICA 15"
"14.62121952";"46.06412604";"HORVAT KNJIGOVEŠTVO d.o.o.";"POT NA LABAR 31"
"15.60243451";"46.53598388";"HOTEL GARNI MERANO - slopak";"MACUNOVA 1"
"14.50243896";"46.05615058";"HOTEL LEV INTERNA - mrežasti";"VOŠNJAKOVA ULICA 1"
"14.50243896";"46.05615058";"HOTEL LEV INTERNA - pvc";"VOŠNJAKOVA ULICA 1"
"14.50243896";"46.05615058";"HOTEL LEV INTERNA - roll vozièek";"VOŠNJAKOVA ULICA 1"
"14.50243896";"46.05615058";"HOTEL LEV d.d. LJUBLJANA- kovine";"VOŠNJAKOVA ULICA 1"
"14.52974443";"46.03199901";"HPE d.o.o. - inteseroh";"DOLENJSKA CESTA 83"
"14.56888236";"46.03422218";"HUŠKO d.o.o. - kovine";"POT V DOLINO 19"
"14.54883767";"46.11801199";"IBM SLOVENIJA d.o.o.";"MOTNICA 9,"
"14.54128994";"46.06689371";"IBM SLOVENIJA d.o.o. - embalaža";"AMERIŠKA ULICA 8"
"14.54128994";"46.06689371";"IBM SLOVENIJA d.o.o. - unièevanje";"AMERIŠKA ULICA 8"
"14.50306549";"46.07859341";"IC ELEKTRONIKA d.o.o. TRGOVCI";"VODOVODNA 100"
"14.50306549";"46.07859341";"IC ELEKTRONIKA. d.o.o.";"VODOVODNA 100"
"14.4684756";"46.0371661";"IGLU ŠPORT  d.o.o.";"TRŽAŠKA CESTA 135"
"15.64108193";"46.56070354";"III. GIMNAZIJA MARIBOR";"GOSPOSVETSKA CESTA 4"
"15.71431702";"46.49705599";"IMENŠEK, d.o.o.";"ULICA ZOFKE KUKOVIÈ 32"
"14.56035045";"46.06273041";"IMPAKTA HOLDING d.o.o.";"LESKOŠKOVA 9E"
"14.80276865";"45.9372446";"IMPRESS d.d. - kovine";"STANTETOVA ULICA 9"
"14.74070204";"45.91713741";"INCE INŽENIRING d.o.o. - kovine";"LUÈE 1"
"14.53917025";"46.05906626";"INDENNA DVIGALA, d.o.o.";"OB ŽELEZNICI 18"
"14.4848211";"46.08432539";"INEA d.o.o.";"STEGNE 11"
"14.65346131";"45.95312389";"INFO DATA d.o.o. - kovine";"INDUSTRIJSKA CESTA 1"
"14.49079207";"46.04513132";"INFORMATIKA";"HAJDRIHOVA ULICA 2"
"14.74704178";"45.71449793";"INOTHERM d.o.o.";"PRIGORICA 98"
"15.91394679";"46.63978872";"INPROLES, d.o.o. - bivši LESING, d.o.o.";"ZAGAJSKI VRH 1A"
"15.63613207";"46.55458639";"INPROLES, d.o.o. - kovine";"VALVASORJEVA 40a"
"15.63613207";"46.55458639";"INPROLES, d.o.o. - slopak";"VALVASORJEVA 40a"
"14.5551768";"46.06639951";"INSERA d.o.o.";"LESKOŠKOVA 6"
"15.61642309";"46.56006577";"INSERA d.o.o. - pe Maribor, 1";"RADOVANOVA ULICA 2"
"15.70113903";"46.50259892";"INSERA d.o.o. - pe Maribor, 2";"ULICA SVOBODE 71"
"15.80177011";"46.5418915";"INTELES, d.o.o.";"ZGORNJA VOLIÈINA 34"
"14.51055619";"46.07364992";"INTER MARKETING, d.o.o.";"DUNAJSKA CESTA 103"
"14.57248814";"46.0626323";"INTEREUROPA d.d.";"LETALIŠKA 35"
"14.57248814";"46.0626323";"INTEREUROPA, d.d. - PORSCHE SLOVENIJA";"LETALIŠKA 35"
"15.80177011";"46.5418915";"INTERLES, d.o.o. - kovine";"ZGORNJA VOLIÈINA 34"
"15.80177011";"46.5418915";"INTERLES-BELCONT OKNA-VRATA-SENÈILA, d.o.o.";"ZGORNJA VOLIÈINA 34"
"14.55581203";"46.09529332";"INTERSEROH, d.o.o.";"BRNÈIÈEVA ULICA 45"
"14.55581203";"46.09529332";"INTERSEROH, d.o.o. - nabava Lj.";"BRNÈIÈEVA ULICA 45"
"14.55581203";"46.09529332";"INTERSEROH, d.o.o. - preprodaja";"BRNÈIÈEVA ULICA 45"
"14.457994";"46.08793577";"INTERUNIVERZAL ÆIZMIÆ k.d.";"CESTA ANDREJA BITENCA 068"
"15.99468579";"46.68039992";"INTREC SRO D.O.O.";"TRATE 7"
"15.99468579";"46.68039992";"INTREC SRO d.o.o.";"TRATE 7"
"14.24199729";"45.93766325";"INVEC-REMACON, d.o.o. - kovine";"IOC ZAPOLJEIII/6"
"14.23903812";"45.9144651";"INVENTIS, d.o.o. - preprodaja";"OBRTNA CONA LOGATEC 3"
"14.65679151";"45.94438801";"INŠTALACIJE BOŠTJAN HREN s.p. - kovine";"MALO MLAÈEVO 33"
"14.48785865";"46.04235597";"INŠTITUT JOŽEF ŠTEFAN - 5m3 karton";"JAMOVA CESTA 39"
"14.48785865";"46.04235597";"INŠTITUT JOŽEF ŠTEFAN - 5m3 za steklo in plastiko";"JAMOVA CESTA 39"
"14.48785865";"46.04235597";"INŠTITUT JOŽEF ŠTEFAN - PVC";"JAMOVA CESTA 39"
"14.59661779";"46.09321254";"INŠTITUT JOŽEF ŠTEFAN-REAKTOR";"BRINJE 40"
"14.50354646";"46.05080177";"INŠTITUT ZA NOVEJŠO ZGODOVINO";"KONGRESNI TRG 1"
"14.5347382";"46.06820798";"INŽENIRSKA ZBORNICA SLOVENIJE";"JARŠKA CESTA 10-B"
"14.46283459";"46.03131831";"IPROS";"CESTA V GORICE 30"
"14.54721897";"46.11818557";"ISCAR SLOVENIJA d.o.o.";"MOTNICA 14"
"14.46604992";"46.03145029";"ISKRA INVEST d.d., 1";"CESTA DVEH CESARJEV 403"
"14.48223245";"46.08598729";"ISKRA INVEST d.d., 2";"STEGNE 21c"
"14.46604992";"46.03145029";"ISKRA INVEST, d.d., 1";"CESTA DVEH CESARJEV 403"
"14.48223245";"46.08598729";"ISKRA INVEST, d.d., 2";"STEGNE 21c"
"14.48340367";"46.08657742";"ISKRA SISTEMI d.d.";"STEGNE 21"
"14.46604992";"46.03145029";"ISKRA SISTEMI, d.d., 1";"CESTA DVEH CESARJEV 403"
"14.48223245";"46.08598729";"ISKRA SISTEMI, d.d., 2";"STEGNE 21c"
"14.4840729";"46.08552771";"ISKRA ZAŠÈITE, d.o.o. - slopak";"STEGNE 15"
"15.42776031";"46.3371288";"ISOKON, d.o.o.";"MESTNI TRG 5A"
"14.53104187";"46.02673167";"ITS SOPOR, d.o.o.";"DOLINŠKOVA ULICA 14"
"14.29449205";"45.95955739";"IUV - INDUSTRIJA USNJA VRHNIKA, d.d. - kovine";"TRŽAŠKA CESTA 31"
"14.48340367";"46.08657742";"IVD MARIBOR p.o.";"STEGNE 21"
"14.54834055";"46.12345356";"J&R FILMETA d.o.o. - kovine";"BRODIŠÈE 22"
"14.4134326";"46.13688824";"JAMNIK, d.o.o. - 35m3";"BARLETOVA CESTA 4"
"14.4134326";"46.13688824";"JAMNIK, d.o.o. - 5m3 folija";"BARLETOVA CESTA 4"
"14.4134326";"46.13688824";"JAMNIK, d.o.o. - 5m3, 1";"BARLETOVA CESTA 4"
"14.42780628";"46.14370901";"JAMNIK, d.o.o. - 5m3, 2";"ZGORNJE PIRNIÈE 110A"
"14.4134326";"46.13688824";"JAMNIK, d.o.o. - preša";"BARLETOVA CESTA 4"
"14.42780628";"46.14370901";"JAMPAK, d.o.o. - 5m3";"ZGORNJE PIRNIÈE 110A"
"14.58513196";"46.09691462";"JANEZ KOS - slopak";"PODGORICA 77"
"14.59340944";"46.04206766";"JAVNA RAZSVETLJAVA d.d. - kovine";"LITIJSKA CESTA 263"
"14.50279998";"46.05335387";"JAVNI SKLAD ZA KULTURNE DEJAVNOSTI";"ŠTEFANOVA 5"
"14.51621029";"46.04935326";"JAVNI STANOVANJSKI SKLAD MESTNE OBÈINE LJUBLJANA";"ZARNIKOVA 3"
"14.47589526";"46.08610247";"JAVOR TRGOVINA d.o.o.";"CELOVŠKA CESTA 268"
"14.55513934";"46.05653795";"JAVORNIK d.o.o.";"ZALOŠKA CESTA 147"
"14.67639934";"45.85906388";"JAXMA d.o.o.";"PREDSTRUGE 2"
"14.50306549";"46.07859341";"JCD PROJEKT 2, d.o.o.";"VODOVODNA CESTA 100"
"14.23350147";"45.92056474";"JE-EMB d.o.o.- kovine";"STARA CESTA 52"
"14.57047108";"46.12797429";"JERMAN MARKO, s.p. - kovine";"DEPALA VAS 47"
"14.52050512";"46.05781109";"JOKMI d.o.o.";"ŠMARTINSKA CESTA 15"
"15.8254242";"46.57462449";"JOŽE SPEVAN s.p. - ostalo";"MARIBORSKA CESTA 10"
"14.5132981";"46.02625288";"JOŽE VADNJAL, s.p.";"URŠIÈEV ŠTRADON 18"
"14.55210474";"46.06264455";"JULON, d.d.";"LETALIŠKA 15"
"14.40714252";"46.06061026";"JURE JERKOVIÈ s.p.";"ŠUJICA 41"
"15.87570636";"46.5754823";"JVVVZ OŠ IN VRTEC SV. TROJICA";"MEZNARIÈEVA ULICA 1"
"14.19048724";"45.96533904";"KA-LES, d.o.o. - kovine";"PETKOVEC 8"
"14.73098217";"45.91975148";"KADUNEC ALOJZIJ, s.p.";"LUÈE 8"
"14.29769622";"46.35308338";"KAMAL  d.o.o.";"KRANJSKA CESTA 50"
"14.30326453";"45.96372308";"KAMENA BENO OGRIN, s.p. - kovine";"CESTA KRIMSKEGA ODREDA 19"
"14.46190875";"46.10029891";"KAMPO d.o.o. - ostalo";"TACENSKA CESTA 27"
"14.46190875";"46.10029891";"KAMPO d.o.o. - slopak";"TACENSKA CESTA 27"
"14.51137488";"46.07610976";"KAPITALSKA DRUŽBA d.d.";"DUNAJSKA CESTA 119"
"14.59067608";"46.05006588";"KARAKO - SLOPAK";"CESTA 30. AVGUSTA 4"
"14.51180991";"46.05160203";"KARANTA d.o.o. - slopak";"POLJANSKI NASIP 6"
"16.18604251";"46.52433012";"KARBA mge, d.o.o.";"ULICA RADA PUŠENJAKA 21"
"15.65461843";"46.47935731";"KARITAS SLIVNICA";"K CERKVI 9"
"14.49939272";"46.07295392";"KARL STORZ ENDOSKOPIJA d.o.o.";"VEROVŠKOVA ULICA 60 A"
"14.18094015";"45.97141667";"KARTONAŽA TREVEN";"PETKOVEC 11B"
"14.5026953";"46.06505936";"KBT, d.o.o.";"PARMOVA ULICA 53"
"14.48137228";"46.07978405";"KD ŽIVLJENJE, d.d.";"CELOVŠKA CESTA 206"
"14.26473804";"45.86195004";"KELE & KELE, d.o.o.- kovine";"LAZE 22A"
"14.49970785";"46.09538635";"KGZ METLIKA";"SAVLJE 89"
"13.66845566";"45.53499409";"KGZ METLIKA - P.C. IZOLA";"INDUSTRIJSKA CESTA 10"
"14.49970785";"46.09538635";"KGZ METLIKA 5m3";"SAVLJE 89"
"14.51825413";"45.96249771";"KIG d.d. - arhiva";"ZAGORICA 18"
"14.51825413";"45.96249771";"KIG d.d. - ostalo";"ZAGORICA 18"
"14.51825413";"45.96249771";"KIG, d.d. - kovine";"ZAGORICA 18"
"14.24248523";"45.93781944";"KIMM d.o.o.- kovine";"IOC ZAPOLJE III 8"
"14.95370379";"46.24559735";"KIV d.d.";"VRANSKO 66"
"14.95370379";"46.24559735";"KIV, d.d. 9m3 - kovine";"VRANSKO 66"
"15.57731735";"46.39533752";"KLET BISTRICA, d.o.o. - interseroh";"VINARSKA ULICA 3"
"14.48704589";"46.06743782";"KLINIÈNI CENTER - BOLNICA PETRA DRŽAJA";"VODNIKOVA 62"
"14.52876882";"46.05415629";"KLINIÈNI CENTER - KOMERCIALNI SEKTOR";"ZALOŠKA CESTA 14"
"14.52876882";"46.05415629";"KLINIÈNI CENTER - KOMERCIALNI SEKTOR - pvc";"ZALOŠKA CESTA 14"
"14.52842589";"46.05497367";"KLINIÈNI CENTER - OÈESNA KLINIKA";"GRABLOVIÈEVA ULICA 46"
"14.51517382";"46.04817919";"KLINIÈNI CENTER - PEDIATRIÈNA KLINIKA";"UL. STARE PRAVDE 10"
"14.51715159";"46.05107578";"KLINIÈNI CENTER - PEDIATRIÈNA KLINIKA - 5m3";"VRAZOV TRG 1"
"14.51715159";"46.05107578";"KLINIÈNI CENTER - PEDIATRIÈNA KLINIKA - plastika";"VRAZOV TRG 1"
"14.51715159";"46.05107578";"KLINIÈNI CENTER - PEDIATRIÈNA KLINIKA - steklo";"VRAZOV TRG 1"
"14.40513687";"45.99801183";"KLJUÈAVNIÈARSTVO MARINÈIÈ s.p.";"ŽABNICA 11"
"15.81537393";"46.54392737";"KMETIÈ, d.o.o. - slopak";"SP. VOLIÈINA 81/A"
"15.92481393";"46.64893189";"KMETIJSKA ZADRUGA RADGONA, z.o.o., TRGOVINA ŠT.8..";"SPODNJA ŠÈAVNICA 73"
"14.3338954";"46.17596178";"KNAUF INSULATION, d.o.o. - 5m3";"TRATA 32"
"13.91077814";"45.88432374";"KNAUF INSULATION, d.o.o. - AJDOVŠÈINA";"VIPAVSKA CESTA 4"
"14.3338954";"46.17596178";"KNAUF INSULATION, d.o.o. - PVC - interseroh";"TRATA 32"
"14.3338954";"46.17596178";"KNAUF INSULATION, d.o.o. - batna s. - interseroh";"TRATA 32"
"14.3338954";"46.17596178";"KNAUF INSULATION, d.o.o. - interseroh";"TRATA 32"
"14.3338954";"46.17596178";"KNAUF INSULATION, d.o.o. - kovine - 5m3 zaprti";"TRATA 32"
"14.3338954";"46.17596178";"KNAUF INSULATION, d.o.o. - kovine, 1";"TRATA 32"
"13.91077814";"45.88432374";"KNAUF INSULATION, d.o.o. - kovine, 2";"VIPAVSKA CESTA 4"
"14.3338954";"46.17596178";"KNAUF INSULATION, d.o.o. - press - interseroh";"TRATA 32"
"14.3338954";"46.17596178";"KNAUF INSULATION, d.o.o.-les, karton, big bag-i...";"TRATA 32"
"14.48444738";"46.07582996";"KNJIGICA MAJA ZELNIK, s.p.";"CELOVŠKA CESTA 172"
"16.46195531";"46.55620974";"KOCET d.o.o.";"KRANJÈEVA ULICA 61"
"14.54196589";"46.06800312";"KOLOSEJ";"ŠMARTINSKA 152"
"15.5922457";"45.90324094";"KOMUNALA BREŽICE";"CESTA PRVIH BORCEV 9"
"14.36346052";"45.7979623";"KOMUNALA CERKNICA, d.o.o.";"NOTRANJSKA CESTA 44"
"14.36346052";"45.7979623";"KOMUNALA CERKNICA, d.o.o. - kovine";"NOTRANJSKA CESTA 44"
"14.36950468";"46.21988173";"KOMUNALA KRANJ d.o.o. - Lenart - biološki odpadki";"SAVSKA LOKA 33"
"14.36950468";"46.21988173";"KOMUNALA KRANJ d.o.o. - Lenart - slopak";"SAVSKA LOKA 33"
"14.36950468";"46.21988173";"KOMUNALA KRANJ d.o.o. - Lenart - smeti";"SAVSKA LOKA 33"
"16.44799832";"46.57180844";"KOMUNALA LENDAVA D.O.O.";"GLAVNA ULICA 109"
"16.44799832";"46.57180844";"KOMUNALA LENDAVA d.o.o.";"GLAVNA ULICA 109"
"14.83274124";"46.06228845";"KOMUNALA LITIJA - 35m3 kovine";"PONOVIŠKA CESTA 15"
"14.524794";"46.05047785";"KOMUNALA LJUBLJANA - SNAGA";"POVŠETOVA ULICA 6"
"14.524794";"46.05047785";"KOMUNALA LJUBLJANA - SNAGA - interseroh";"POVŠETOVA ULICA 6"
"14.524794";"46.05047785";"KOMUNALA LJUBLJANA - SNAGA - slopak";"POVŠETOVA ULICA 6"
"14.22241869";"45.91653096";"KOMUNALA LOGATEC";"TRŽAŠKA CESTA 27"
"14.22241869";"45.91653096";"KOMUNALA LOGATEC 1.8m3";"TRŽAŠKA CESTA 27"
"14.22241869";"45.91653096";"KOMUNALA LOGATEC 1.8m3 - interseroh";"TRŽAŠKA CESTA 27"
"14.22241869";"45.91653096";"KOMUNALA LOGATEC 1.8m3 - slopak";"TRŽAŠKA CESTA 27"
"14.22241869";"45.91653096";"KOMUNALA LOGATEC 35m";"TRŽAŠKA CESTA 27"
"14.22241869";"45.91653096";"KOMUNALA LOGATEC 35m - interseroh";"TRŽAŠKA CESTA 27"
"14.22241869";"45.91653096";"KOMUNALA LOGATEC 35m - slopak";"TRŽAŠKA CESTA 27"
"15.31552341";"45.64759312";"KOMUNALA METLIKA - 35m3 - kovine";"CESTA XV. BRIGADE 4"
"15.31552341";"45.64759312";"KOMUNALA METLIKA - 5m3 - kovine";"CESTA XV. BRIGADE 4"
"13.65707282";"45.95626476";"KOMUNALA NOVA GORICA d.d. - kovine";"CESTA 25. JUNIJA 1"
"13.65707282";"45.95626476";"KOMUNALA NOVA GORICA d.d. - preprodaja";"CESTA 25. JUNIJA 1"
"15.19814075";"45.80458898";"KOMUNALA NOVO MESTO d.o.o.";"PODBEVŠKOVA 12"
"15.19814075";"45.80458898";"KOMUNALA NOVO MESTO d.o.o. - kovine";"PODBEVŠKOVA 12"
"16.15785248";"46.4135506";"KOMUNALA ORMOŽ, d.o.o.";"HARDEK 21C"
"16.15785248";"46.4135506";"KOMUNALA ORMOŽ, d.o.o. - mko";"HARDEK 21C"
"15.16240866";"46.0651243";"KOMUNALA RADEÈE - 35m3";"TITOVA CESTA 107"
"15.16240866";"46.0651243";"KOMUNALA RADEÈE 35m3 - kovine";"TITOVA CESTA 107"
"14.73538686";"45.73192818";"KOMUNALA RIBNICA";"GORIÈA VAS 11a"
"14.73538686";"45.73192818";"KOMUNALA RIBNICA           9m3";"GORIÈA VAS 11a"
"14.73538686";"45.73192818";"KOMUNALA RIBNICA 1.8m3";"GORIÈA VAS 11a"
"14.73538686";"45.73192818";"KOMUNALA RIBNICA d.o.o. - kovine";"GORIÈA VAS 11a"
"15.84370748";"46.58334369";"KOMUNALA SLOVENSKE GORICE, d.o.o. - ostalo";"INDUSTRIJSKA ULICA 28"
"15.42251181";"46.33873191";"KOMUNALA SLOVENSKE KONJICE, d.o.o. - nabava";"CELJSKA CESTA 3"
"15.42251181";"46.33873191";"KOMUNALA SLOVENSKE KONJICE, d.o.o. - preprodaja";"CELJSKA CESTA 3"
"15.00826396";"45.90732232";"KOMUNALA TREBNJE d.o.o. - 35m3 les";"GOLIEV TRG 9"
